,gbif_id,taxon_name,decimal_latitude,decimal_longitude,occurrence,band 1,band 2,band 3,band 4,band 5,band 6,band 7,band 8,band 9,band 10,band 11,band 12,band 13,band 14,band 15,band 16,band 17,band 18,band 19,band 20,band 21,band 22,band 23,band 24,band 25,band 26,band 27,band 28,band 29,band 30,band 31,band 32,band 33,band 34,band 35,band 36,band 37,band 38,band 39,band 40,band 41
0,699209233,Tayassu pecari,-25.69141,-54.48111,1,6.1449075,112.0,15.0,1618.39,16.46,0.06,10.35,246.38,90180.0,90180.0,225.0,193.0,12.0,77.41,103.65,4500.66,187.31,175.97,517.0,134.0,52.0,0.0028214252,209.0,253.0,163.0,1728.0,199.0,99.0,17.0,499.0,340.0,460.0,402.0,134.0,56.0,3505.0,322.0,83.0,239.0,228.0,176.0
1,382068821,Tayassu pecari,-25.60398,-54.545790000000004,1,6.0823274,112.0,15.0,1607.83,13.84,0.07,10.15,251.2,91296.0,91296.0,228.0,197.0,12.0,77.11,84.02,4448.83,183.83,176.25,528.0,134.0,52.0,0.005094497,211.0,254.0,166.0,1727.0,194.0,99.0,17.0,501.0,337.0,455.0,387.0,131.0,55.0,3463.0,323.0,89.0,234.0,232.0,167.0
2,699209236,Tayassu pecari,-25.660610000000002,-54.500730000000004,1,6.0823274,112.0,15.0,1607.83,13.84,0.07,10.15,251.2,91296.0,91296.0,228.0,197.0,12.0,77.11,84.02,4448.83,183.83,176.25,528.0,134.0,52.0,0.005094497,211.0,254.0,166.0,1727.0,194.0,99.0,17.0,501.0,337.0,455.0,387.0,131.0,55.0,3463.0,323.0,89.0,234.0,232.0,167.0
3,699209223,Tayassu pecari,-25.62697,-54.54789,1,6.0823274,112.0,15.0,1607.83,13.84,0.07,10.15,251.2,91296.0,91296.0,228.0,197.0,12.0,77.11,84.02,4448.83,183.83,176.25,528.0,134.0,52.0,0.005094497,211.0,254.0,166.0,1727.0,194.0,99.0,17.0,501.0,337.0,455.0,387.0,131.0,55.0,3463.0,323.0,89.0,234.0,232.0,167.0
4,1847544707,Tayassu pecari,-22.579826999999998,-49.617844,1,1.3161362,143.0,10.0,1585.66,35.39,-0.19,6.95,222.44,89766.0,89766.0,237.0,182.0,12.0,87.87,93.06,3333.67,167.42,167.42,522.5,66.0,49.0,0.0007538908,208.0,235.0,172.0,1290.0,204.0,34.0,57.0,590.0,128.0,590.0,148.0,128.0,64.0,2487.0,296.0,98.0,198.0,235.0,175.0
5,686441506,Tayassu pecari,9.3970670168332,-82.5042412803957,1,5.1853743,134.0,25.0,1480.92,0.0,0.43,1.95,872.95,110862.0,110862.0,287.0,227.0,12.0,115.3,124.28,932.09,130.12,125.27,677.5,165.0,53.0,0.0040498762,256.0,262.0,248.0,2581.0,330.0,146.0,24.0,813.0,458.0,660.0,582.0,80.0,80.0,530.0,304.0,205.0,99.0,259.0,251.0
6,382069959,Tayassu pecari,-25.68264,-54.448080000000004,1,6.1449075,112.0,15.0,1618.39,16.46,0.06,10.35,246.38,90180.0,90180.0,225.0,193.0,12.0,77.41,103.65,4500.66,187.31,175.97,517.0,134.0,52.0,0.0028214252,209.0,253.0,163.0,1728.0,199.0,99.0,17.0,499.0,340.0,460.0,402.0,134.0,56.0,3505.0,322.0,83.0,239.0,228.0,176.0
7,1891348333,Tayassu pecari,-15.820528,-52.240297,1,1.1728076,142.0,22.0,1766.0,63.59,-0.08,4.15,291.12,105174.0,105174.0,300.0,197.0,12.0,121.17,129.39,1805.41,165.19,158.44,630.5,105.0,43.0,0.0317711,243.0,255.0,223.0,1630.0,310.0,7.0,80.0,829.0,32.0,432.0,44.0,128.0,67.0,1277.0,325.0,136.0,189.0,249.0,224.0
8,665717800,Tayassu pecari,7.05,-72.166667,1,0.4621753,61.0,26.0,1607.55,14.0,0.63,1.0,1227.26,99594.0,99594.0,274.0,181.0,12.0,130.24,130.08,695.2,140.9,130.24,596.0,2625.0,48.0,0.03378412,230.0,234.0,227.0,4328.0,688.0,110.0,49.0,1771.0,403.0,751.0,1771.0,105.0,88.0,281.0,291.0,172.0,119.0,227.0,229.0
9,699209232,Tayassu pecari,-25.71336,-54.44145,1,6.1449075,112.0,15.0,1618.39,16.46,0.06,10.35,246.38,90180.0,90180.0,225.0,193.0,12.0,77.41,103.65,4500.66,187.31,175.97,517.0,134.0,52.0,0.0028214252,209.0,253.0,163.0,1728.0,199.0,99.0,17.0,499.0,340.0,460.0,402.0,134.0,56.0,3505.0,322.0,83.0,239.0,228.0,176.0
10,233881228,Tayassu pecari,-26.795959999999997,-59.62628,1,3.1899447,137.0,34.0,1618.09,34.48,-0.31,11.65,153.79,92556.0,92556.0,219.0,204.0,12.0,77.57,77.57,5054.13,194.56,177.98,524.0,170.0,55.0,0.00062474504,214.0,265.0,162.0,1124.0,141.0,28.0,46.0,402.0,101.0,379.0,101.0,130.0,52.0,4055.0,339.0,91.0,248.0,261.0,162.0
11,382070010,Tayassu pecari,-25.67946,-54.45628000000001,1,6.1449075,112.0,15.0,1618.39,16.46,0.06,10.35,246.38,90180.0,90180.0,225.0,193.0,12.0,77.41,103.65,4500.66,187.31,175.97,517.0,134.0,52.0,0.0028214252,209.0,253.0,163.0,1728.0,199.0,99.0,17.0,499.0,340.0,460.0,402.0,134.0,56.0,3505.0,322.0,83.0,239.0,228.0,176.0
12,382070006,Tayassu pecari,-25.691129999999998,-54.456759999999996,1,6.1449075,112.0,15.0,1618.39,16.46,0.06,10.35,246.38,90180.0,90180.0,225.0,193.0,12.0,77.41,103.65,4500.66,187.31,175.97,517.0,134.0,52.0,0.0028214252,209.0,253.0,163.0,1728.0,199.0,99.0,17.0,499.0,340.0,460.0,402.0,134.0,56.0,3505.0,322.0,83.0,239.0,228.0,176.0
13,919450224,Tayassu pecari,0.33299999999999996,-79.467,1,4.855228,125.0,31.0,1483.19,56.66,0.36,1.7,781.98,108396.0,108396.0,284.0,218.0,12.0,119.5,123.55,776.33,130.44,134.02,666.0,230.0,58.0,0.0020964793,251.0,259.0,244.0,2335.0,476.0,41.0,75.0,1181.0,151.0,1065.0,164.0,80.0,80.0,629.0,304.0,204.0,100.0,259.0,244.0
14,919435825,Tayassu pecari,0.04977,-79.56108,1,5.908986,78.0,24.0,1517.55,66.9,0.31,1.95,691.34,107172.0,107172.0,283.0,215.0,12.0,122.24,126.49,831.93,137.5,134.23,658.5,282.0,48.0,0.002506733,248.0,257.0,240.0,2207.0,462.0,19.0,93.0,1303.0,72.0,1273.0,90.0,85.0,79.0,717.0,305.0,198.0,107.0,255.0,241.0
15,919445854,Tayassu pecari,0.70455,-79.24207,1,5.813604,135.0,17.0,1516.29,21.88,0.38,1.3,833.72,109062.0,109062.0,289.0,216.0,12.0,128.12,128.12,639.28,131.78,131.08,669.0,231.0,52.0,0.014055089,252.0,258.0,247.0,2465.0,351.0,84.0,46.0,966.0,319.0,935.0,319.0,83.0,83.0,452.0,304.0,205.0,99.0,255.0,247.0
16,919448612,Tayassu pecari,0.05977999999999999,-79.12227,1,5.098381,78.0,24.0,1470.86,12.53,0.62,1.95,1203.38,100692.0,100692.0,266.0,199.0,12.0,122.85,121.03,742.95,128.91,132.56,610.5,282.0,48.0,0.020679845,233.0,241.0,226.0,3821.0,663.0,102.0,67.0,1867.0,345.0,1867.0,369.0,86.0,80.0,648.0,289.0,182.0,107.0,241.0,227.0
17,665817264,Tayassu pecari,-21.666666,-49.75,1,0.031421013,149.0,10.0,1619.16,40.27,-0.22,6.7,218.34,93618.0,93618.0,248.0,190.0,12.0,92.93,98.56,3098.67,167.51,167.51,546.0,62.0,50.0,0.0018458228,216.0,243.0,182.0,1256.0,209.0,24.0,62.0,589.0,104.0,589.0,137.0,127.0,64.0,2427.0,301.0,105.0,196.0,243.0,184.0
18,699209212,Tayassu pecari,-23.65902,-64.57689,1,2.088938,120.0,15.0,1604.51,54.5,-0.49,11.3,113.79,92520.0,92520.0,221.0,204.0,12.0,87.26,87.26,4301.72,176.53,158.36,513.0,138.0,55.0,0.007450045,214.0,258.0,158.0,821.0,160.0,4.0,87.0,453.0,18.0,439.0,18.0,126.0,51.0,3976.0,324.0,78.0,246.0,251.0,158.0
19,919431388,Tayassu pecari,0.25,-79.8333,1,1.6893822,138.0,26.0,1413.95,51.56,0.25,1.8,645.26,102780.0,102780.0,269.0,207.0,12.0,117.83,118.0,732.01,127.86,124.33,627.0,87.0,56.0,0.034156237,238.0,246.0,231.0,1880.0,368.0,27.0,83.0,1033.0,98.0,1002.0,106.0,77.0,78.0,645.0,290.0,192.0,98.0,244.0,231.0
20,699209238,Tayassu pecari,-25.62967,-54.505959999999995,1,6.0823274,112.0,15.0,1607.83,13.84,0.07,10.15,251.2,91296.0,91296.0,228.0,197.0,12.0,77.11,84.02,4448.83,183.83,176.25,528.0,134.0,52.0,0.005094497,211.0,254.0,166.0,1727.0,194.0,99.0,17.0,501.0,337.0,455.0,387.0,131.0,55.0,3463.0,323.0,89.0,234.0,232.0,167.0
