,Unnamed: 0,gbif_id,taxon_name,decimal_latitude,decimal_longitude,coordinates,present/pseudo_absent,band 1,band 2,band 3,band 4,band 5,band 6,band 7,band 8,band 9,band 10,band 11,band 12,band 13,band 14,band 15,band 16,band 17,band 18,band 19,band 20,band 21,band 22,band 23,band 24,band 25,band 26,band 27,band 28,band 29,band 30,band 31,band 32,band 33,band 34,band 35,band 36,band 37,band 38,band 39,band 40,band 41
0,0,1802769499,Hippopotamus amphibius,-24.260941,30.996921,POINT (30.996921 -24.260941),1,1.2586088,121.0,13.0,1616.83,67.22,-0.67,9.2,79.28,93942.0,93942.0,245.0,201.0,12.0,92.96,92.96,3441.03,173.04,173.04,548.0,52.0,65.0,0.007861586,217.0,254.0,171.0,530.0,109.0,5.0,82.0,295.0,17.0,295.0,17.0,131.0,57.0,3246.0,314.0,86.0,228.0,254.0,171.0
1,1,1584436230,Hippopotamus amphibius,-7.787299000000001,38.227118,POINT (38.227118 -7.787299000000001),1,2.136345,136.0,32.0,1540.26,57.95,-0.35,4.0,269.45,114750.0,114750.0,288.0,245.0,12.0,113.04,113.04,1448.62,137.85,130.21,699.0,136.0,54.0,0.00035440386,265.0,281.0,245.0,999.0,214.0,7.0,77.0,499.0,34.0,371.0,34.0,82.0,66.0,1443.0,320.0,196.0,124.0,277.0,245.0
2,2,1699383926,Hippopotamus amphibius,-28.228378000000006,32.474753,POINT (32.474753 -28.228378),1,-3.4e+38,146.0,5.0,1315.89,19.22,-0.19,8.15,200.94,92970.0,92970.0,226.0,209.0,12.0,71.98,71.98,3269.4,140.16,140.16,549.5,60.0,64.0,-3.4e+38,215.0,249.0,176.0,1063.0,142.0,48.0,35.0,392.0,149.0,392.0,149.0,93.0,51.0,2849.0,297.0,117.0,180.0,249.0,176.0
3,3,1052777758,Hippopotamus amphibius,-1.411758,36.927672,POINT (36.92767199999999 -1.411758),1,2.4525719,148.0,39.0,1621.09,63.96,-0.58,3.9,135.79,83052.0,83052.0,228.0,140.0,12.0,117.23,125.79,1518.9,149.25,136.48,480.0,159.0,68.0,0.00945503,192.0,205.0,173.0,680.0,144.0,9.0,76.0,317.0,31.0,260.0,39.0,128.0,74.0,1213.0,282.0,111.0,171.0,202.0,176.0
4,4,1838348535,Hippopotamus amphibius,-25.286738,27.055009,POINT (27.055009 -25.286738),1,2.874886,132.0,27.0,1596.13,58.21,-0.58,12.05,85.27,80316.0,80316.0,199.0,170.0,12.0,84.15,84.15,4085.87,174.94,174.94,415.0,47.0,70.0,0.010406055,186.0,231.0,125.0,667.0,123.0,5.0,76.0,340.0,19.0,340.0,19.0,150.0,55.0,4283.0,300.0,30.0,270.0,231.0,125.0
5,5,1640133421,Hippopotamus amphibius,-24.899122,31.595851,POINT (31.595851 -24.899122),1,2.4971225,121.0,13.0,1596.72,60.48,-0.6,10.15,91.63,93690.0,93690.0,237.0,205.0,12.0,90.83,90.83,3498.54,170.86,170.86,535.0,52.0,65.0,0.006923351,217.0,256.0,165.0,631.0,114.0,9.0,73.0,322.0,31.0,322.0,31.0,130.0,55.0,3559.0,316.0,81.0,235.0,256.0,165.0
6,6,1805398526,Hippopotamus amphibius,-12.848679,31.839698,POINT (31.839698 -12.848679),1,2.1140828,143.0,26.0,1887.21,79.96,-0.55,8.4,114.92,104958.0,104958.0,284.0,209.0,12.0,131.84,131.84,2544.77,187.78,161.71,630.0,120.0,67.0,0.0016794476,243.0,273.0,203.0,845.0,211.0,0.0,111.0,564.0,0.0,265.0,0.0,142.0,57.0,2723.0,357.0,109.0,248.0,258.0,203.0
7,7,1847573396,Hippopotamus amphibius,-25.113563,31.959075,POINT (31.959075 -25.113563),1,3.8783793,140.0,17.0,1658.48,61.83,-0.62,9.5,92.11,97056.0,97056.0,251.0,207.0,12.0,94.79,94.79,3649.72,177.17,177.17,563.0,82.0,61.0,0.004652277,224.0,262.0,176.0,633.0,113.0,11.0,69.0,311.0,36.0,311.0,36.0,135.0,57.0,3373.0,322.0,88.0,234.0,262.0,176.0
8,8,1580117794,Hippopotamus amphibius,7.924838999999999,38.728085,POINT (38.728085 7.924839),1,1.9962904,124.0,23.0,1660.75,58.97,-0.48,2.7,164.83,83430.0,83430.0,256.0,129.0,12.0,128.18,128.18,1120.98,153.96,129.71,483.0,0.0,66.0,0.0039437297,193.0,201.0,183.0,871.0,151.0,6.0,61.0,396.0,45.0,251.0,45.0,137.0,75.0,766.0,278.0,97.0,181.0,191.0,183.0
9,9,1703204671,Hippopotamus amphibius,-25.269557,31.418865000000004,POINT (31.418865 -25.269557),1,2.517853,121.0,13.0,1573.48,54.94,-0.55,8.9,109.11,92286.0,92286.0,240.0,196.0,12.0,91.15,91.15,3331.02,167.01,167.01,536.0,52.0,65.0,0.0075539104,213.0,248.0,169.0,709.0,129.0,10.0,70.0,351.0,34.0,351.0,34.0,130.0,58.0,3103.0,306.0,84.0,222.0,248.0,169.0
10,10,1703166665,Hippopotamus amphibius,-3.176701,15.584832999999998,POINT (15.584833 -3.176701),1,1.7570753,133.0,11.0,1588.27,71.39,0.1,2.95,440.62,101106.0,101106.0,268.0,193.0,12.0,121.98,121.98,888.08,136.91,136.91,602.5,141.0,47.0,0.0008789597,234.0,243.0,220.0,1761.0,233.0,8.0,57.0,667.0,58.0,667.0,58.0,100.0,74.0,873.0,296.0,161.0,135.0,243.0,220.0
11,11,922067603,Hippopotamus amphibius,-1.399759,34.906483,POINT (34.906483 -1.399759),1,2.7551782,146.0,52.0,1677.06,35.98,-0.27,2.2,263.82,83880.0,83880.0,248.0,133.0,12.0,125.59,134.14,1204.39,152.38,139.28,490.0,127.0,68.0,0.016664924,194.0,202.0,184.0,1228.0,188.0,36.0,39.0,464.0,169.0,330.0,172.0,135.0,84.0,698.0,275.0,116.0,159.0,199.0,185.0
12,12,1838413600,Hippopotamus amphibius,-25.284017,27.041527,POINT (27.041527 -25.284017),1,2.874886,132.0,27.0,1596.13,58.21,-0.58,12.05,85.27,80316.0,80316.0,199.0,170.0,12.0,84.15,84.15,4085.87,174.94,174.94,415.0,47.0,70.0,0.010406055,186.0,231.0,125.0,667.0,123.0,5.0,76.0,340.0,19.0,340.0,19.0,150.0,55.0,4283.0,300.0,30.0,270.0,231.0,125.0
13,13,1265893065,Hippopotamus amphibius,-28.126161,32.544083,POINT (32.544083 -28.126161),1,-3.4e+38,146.0,2.0,1320.74,19.97,-0.2,8.1,199.8,93006.0,93006.0,227.0,209.0,12.0,72.5,72.5,3243.33,140.08,140.08,550.0,75.0,64.0,-3.4e+38,215.0,249.0,177.0,1057.0,141.0,47.0,36.0,394.0,148.0,394.0,148.0,93.0,51.0,2790.0,297.0,117.0,180.0,249.0,177.0
14,14,1890721733,Hippopotamus amphibius,2.314717,31.573088,POINT (31.573088 2.314717),1,6.069891,132.0,20.0,1828.72,43.62,-0.4,4.15,218.43,109098.0,109098.0,282.0,197.0,12.0,144.67,166.1,1202.65,169.81,144.67,653.5,141.0,44.0,0.004969028,252.0,264.0,238.0,1095.0,144.0,21.0,43.0,389.0,96.0,145.0,389.0,121.0,72.0,1089.0,336.0,168.0,168.0,238.0,260.0
15,15,1838048902,Hippopotamus amphibius,-25.033546,31.880740000000007,POINT (31.88074 -25.033546),1,2.932198,116.0,44.0,1629.05,61.14,-0.61,9.65,92.61,95454.0,95454.0,245.0,205.0,12.0,92.92,92.92,3574.47,173.87,173.87,551.0,171.0,66.0,0.0035780505,221.0,258.0,171.0,633.0,114.0,10.0,70.0,315.0,35.0,315.0,35.0,133.0,57.0,3432.0,318.0,85.0,233.0,258.0,171.0
16,16,1838399998,Hippopotamus amphibius,-26.96548,32.816173,POINT (32.816173 -26.96548),1,1.683552,146.0,5.0,1453.14,38.75,-0.39,7.35,164.89,96750.0,96750.0,244.0,209.0,12.0,81.27,81.27,3437.36,150.26,150.26,577.5,41.0,64.0,0.0031346653,224.0,253.0,190.0,890.0,137.0,30.0,48.0,367.0,104.0,367.0,104.0,106.0,57.0,2441.0,309.0,126.0,183.0,253.0,190.0
17,17,1699397206,Hippopotamus amphibius,-24.020043,30.857353000000003,POINT (30.857353 -24.020043),1,1.6261166,128.0,12.0,1630.54,67.19,-0.67,9.0,80.4,94284.0,94284.0,247.0,200.0,12.0,95.28,95.28,3385.07,172.06,172.06,551.0,87.0,60.0,0.009813415,218.0,253.0,172.0,535.0,97.0,6.0,78.0,283.0,19.0,283.0,19.0,133.0,58.0,3183.0,313.0,86.0,227.0,253.0,172.0
18,18,1913144487,Hippopotamus amphibius,-17.893869,25.02188,POINT (25.02188 -17.893869),1,6.0936127,148.0,3.0,1867.95,66.43,-0.66,9.7,76.27,97578.0,97578.0,262.0,181.0,12.0,119.56,143.57,3071.38,189.92,171.45,563.0,22.0,55.0,0.0075141327,226.0,258.0,178.0,627.0,155.0,0.0,111.0,434.0,1.0,239.0,2.0,158.0,56.0,3206.0,354.0,75.0,279.0,244.0,201.0
19,19,1257408514,Hippopotamus amphibius,-24.921877,31.731673,POINT (31.731673 -24.921877),1,0.77674216,121.0,13.0,1602.67,61.06,-0.61,10.3,89.85,94266.0,94266.0,238.0,207.0,12.0,91.31,91.31,3497.8,171.03,171.03,536.0,52.0,65.0,0.0036899885,218.0,258.0,166.0,624.0,113.0,9.0,71.0,316.0,32.0,316.0,32.0,130.0,54.0,3598.0,317.0,80.0,237.0,258.0,166.0
20,20,1802772184,Hippopotamus amphibius,-15.91644,29.168802000000003,POINT (29.168802 -15.91644),1,5.375338,150.0,6.0,1832.61,78.61,-0.63,9.85,89.19,106146.0,106146.0,275.0,215.0,12.0,123.2,123.2,2649.73,184.41,160.27,626.0,22.0,56.0,0.0033062703,245.0,281.0,200.0,680.0,181.0,0.0,123.0,508.0,0.0,239.0,0.0,137.0,53.0,3200.0,363.0,106.0,257.0,264.0,200.0
