,gbif_id,taxon_name,decimal_latitude,decimal_longitude,occurrence,band 1,band 2,band 3,band 4,band 5,band 6,band 7,band 8,band 9,band 10,band 11,band 12,band 13,band 14,band 15,band 16,band 17,band 18,band 19,band 20,band 21,band 22,band 23,band 24,band 25,band 26,band 27,band 28,band 29,band 30,band 31,band 32,band 33,band 34,band 35,band 36,band 37,band 38,band 39,band 40,band 41
0,1847619221,Capreolus pygargus,53.694175,83.5819,1,5.896977,134.0,5.0,717.66,59.93,-0.4,35.8,32.97,17461.5,11595.0,-110.0,134.0,5.0,1.95,7.85,5888.68,138.16,138.16,13.0,214.0,65.0,0.0019330285,19.0,180.0,-152.0,429.0,61.0,19.0,36.0,159.0,65.0,159.0,73.0,113.0,23.0,12984.0,261.0,-211.0,472.0,180.0,-131.0
1,1668864596,Capreolus pygargus,37.536955,128.123245,1,5.3298726,119.0,20.0,1013.77,17.09,0.24,29.35,117.57,34384.5,25347.0,0.0,185.0,6.0,23.65,23.65,5063.04,142.07,126.37,128.75,255.0,60.0,0.030870745,96.0,221.0,-42.0,1329.0,327.0,26.0,86.0,761.0,87.0,749.0,87.0,119.0,29.0,10156.0,281.0,-121.0,402.0,214.0,-42.0
2,779849022,Capreolus pygargus,50.966667,104.833333,1,5.2093434,119.0,5.0,613.16,24.64,0.2,37.15,58.56,7612.5,7612.5,-175.0,83.0,3.0,0.0,0.0,5138.98,119.44,119.44,-141.25,458.0,41.0,0.015420938,-34.0,129.0,-209.0,765.0,178.0,12.0,83.0,434.0,45.0,434.0,45.0,124.0,25.0,13084.0,204.0,-281.0,485.0,129.0,-209.0
3,1848798975,Capreolus pygargus,37.459958,128.143227,1,5.325988,119.0,20.0,989.07,17.44,0.28,29.35,122.4,32764.5,24370.5,-7.0,179.0,6.0,22.42,22.42,4994.05,139.38,124.11,108.75,255.0,60.0,0.018844903,89.0,215.0,-49.0,1377.0,339.0,28.0,86.0,784.0,91.0,777.0,91.0,118.0,29.0,10157.0,274.0,-127.0,401.0,207.0,-49.0
4,1847440838,Capreolus pygargus,37.527698,128.102045,1,5.3298726,119.0,20.0,1013.77,17.09,0.24,29.35,117.57,34384.5,25347.0,0.0,185.0,6.0,23.65,23.65,5063.04,142.07,126.37,128.75,255.0,60.0,0.030870745,96.0,221.0,-42.0,1329.0,327.0,26.0,86.0,761.0,87.0,749.0,87.0,119.0,29.0,10156.0,281.0,-121.0,402.0,214.0,-42.0
5,1572365237,Capreolus pygargus,50.001111,106.0375,1,0.46850616,131.0,21.0,727.0,54.91,-0.53,42.3,23.53,15529.5,10680.0,-183.0,125.0,4.0,0.0,0.0,5887.25,136.57,136.57,-5.5,214.0,68.0,0.019428076,-9.0,172.0,-215.0,343.0,91.0,3.0,107.0,237.0,11.0,237.0,11.0,127.0,23.0,14931.0,247.0,-291.0,538.0,172.0,-215.0
6,1880632119,Capreolus pygargus,37.459825,128.14338,1,5.325988,119.0,20.0,989.07,17.44,0.28,29.35,122.4,32764.5,24370.5,-7.0,179.0,6.0,22.42,22.42,4994.05,139.38,124.11,108.75,255.0,60.0,0.018844903,89.0,215.0,-49.0,1377.0,339.0,28.0,86.0,784.0,91.0,777.0,91.0,118.0,29.0,10157.0,274.0,-127.0,401.0,207.0,-49.0
7,1291060888,Capreolus pygargus,54.535858999999995,83.38495400000001,1,5.5593643,124.0,22.0,684.06,55.77,-0.34,36.15,34.65,16527.0,11152.5,-121.0,131.0,5.0,1.32,6.86,5737.15,134.0,134.0,-0.25,217.0,57.0,0.011369296,13.0,175.0,-159.0,449.0,66.0,18.0,40.0,179.0,62.0,179.0,70.0,109.0,23.0,13040.0,255.0,-216.0,471.0,175.0,-137.0
8,1880569591,Capreolus pygargus,54.935053,69.97436400000001,1,2.5663388,140.0,34.0,660.76,58.78,-0.45,37.0,27.97,16936.5,11347.5,-132.0,137.0,5.0,0.81,5.23,5619.44,129.51,129.51,5.0,173.0,60.0,0.0010347298,12.0,176.0,-162.0,362.0,65.0,12.0,51.0,163.0,43.0,163.0,49.0,100.0,21.0,13350.0,251.0,-220.0,471.0,176.0,-146.0
9,1847440839,Capreolus pygargus,37.528447,128.101702,1,5.3298726,119.0,20.0,1013.77,17.09,0.24,29.35,117.57,34384.5,25347.0,0.0,185.0,6.0,23.65,23.65,5063.04,142.07,126.37,128.75,255.0,60.0,0.030870745,96.0,221.0,-42.0,1329.0,327.0,26.0,86.0,761.0,87.0,749.0,87.0,119.0,29.0,10156.0,281.0,-121.0,402.0,214.0,-42.0
10,1457620623,Capreolus pygargus,51.158192,83.047285,1,5.736159,138.0,9.0,708.33,38.04,-0.09,32.5,53.32,15078.0,10230.0,-100.0,110.0,4.0,3.0,8.62,5627.07,133.77,132.88,-58.5,159.0,58.0,0.13126299,10.0,160.0,-144.0,647.0,82.0,28.0,33.0,220.0,91.0,216.0,94.0,115.0,26.0,11962.0,240.0,-201.0,441.0,144.0,-126.0
