,gbif_id,taxon_name,decimal_latitude,decimal_longitude,occurrence,band 1,band 2,band 3,band 4,band 5,band 6,band 7,band 8,band 9,band 10,band 11,band 12,band 13,band 14,band 15,band 16,band 17,band 18,band 19,band 20,band 21,band 22,band 23,band 24,band 25,band 26,band 27,band 28,band 29,band 30,band 31,band 32,band 33,band 34,band 35,band 36,band 37,band 38,band 39,band 40,band 41
0,665892732,Gazella subgutturosa,28.896669,51.293331,1,5.5484104,132.0,33.0,1400.65,85.72,-0.86,19.8,23.78,105228.0,105228.0,181.0,294.0,12.0,74.17,160.01,4217.64,158.62,61.77,532.0,64.0,78.0,0.02445758,243.0,328.0,154.0,200.0,55.0,0.0,120.0,144.0,0.0,0.0,108.0,90.0,31.0,6821.0,382.0,99.0,283.0,156.0,297.0
1,1883818602,Gazella subgutturosa,45.723038,108.64484399999999,1,6.0437045,152.0,19.0,806.31,82.71,-0.82,37.25,10.6,17839.5,11887.5,-120.0,138.0,5.0,2.56,11.61,6033.14,144.55,144.55,23.25,58.0,70.0,0.0027648765,18.0,186.0,-159.0,142.0,44.0,1.0,118.0,104.0,4.0,104.0,4.0,128.0,26.0,13426.0,261.0,-226.0,487.0,186.0,-129.0
2,665758448,Gazella subgutturosa,35.671669,51.424171,1,3.627347,150.0,16.0,1357.05,86.64,-0.84,26.75,18.5,69336.0,55680.0,73.0,213.0,8.0,37.61,181.21,6685.16,199.39,51.33,306.25,27.0,77.0,0.01684176,160.0,277.0,40.0,212.0,35.0,1.0,71.0,100.0,5.0,6.0,93.0,129.0,32.0,9244.0,367.0,-28.0,395.0,53.0,271.0
3,1024195108,Gazella subgutturosa,45.638304999999995,93.477387,1,3.345034,152.0,22.0,827.57,88.28,-0.88,35.55,7.22,18259.5,15048.0,-93.0,128.0,5.0,4.97,4.97,5840.51,143.86,143.86,7.75,23.0,78.0,0.0064822678,27.0,181.0,-145.0,97.0,23.0,1.0,85.0,61.0,3.0,61.0,3.0,136.0,27.0,12655.0,255.0,-235.0,490.0,181.0,-145.0
4,665721881,Gazella subgutturosa,32.24361,48.812779,1,1.3252605,140.0,17.0,1909.83,88.17,-0.81,24.85,30.76,109332.0,109332.0,183.0,282.0,12.0,64.7,261.87,8153.06,261.87,64.7,575.75,59.0,76.0,0.0016742322,253.0,361.0,136.0,367.0,85.0,0.0,98.0,212.0,0.0,0.0,212.0,155.0,38.0,8822.0,465.0,67.0,398.0,136.0,361.0
5,1699367085,Gazella subgutturosa,42.945765,106.960695,1,3.7128134,151.0,22.0,930.83,88.83,-0.89,36.25,7.72,22186.5,22186.5,-77.0,163.0,5.0,9.22,9.22,6208.55,155.35,155.35,107.25,25.0,78.0,0.006740407,54.0,211.0,-117.0,104.0,30.0,1.0,110.0,72.0,3.0,72.0,3.0,130.0,26.0,12726.0,289.0,-196.0,485.0,211.0,-117.0
6,921841389,Gazella subgutturosa,45.352146000000005,103.024292,1,1.0256895,145.0,17.0,854.05,80.33,-0.8,35.25,12.57,18438.0,11970.0,-88.0,131.0,5.0,5.72,7.51,6009.77,147.07,147.07,17.25,51.0,81.0,0.0012558028,29.0,185.0,-139.0,168.0,52.0,1.0,108.0,120.0,5.0,120.0,5.0,141.0,29.0,12572.0,261.0,-225.0,486.0,185.0,-119.0
7,899963813,Gazella subgutturosa,42.766058,103.452147,1,3.2718005,151.0,22.0,1005.42,91.84,-0.92,36.0,5.93,23761.5,23761.5,-57.0,167.0,5.0,11.57,12.91,6536.45,166.25,166.25,135.0,25.0,78.0,0.0008482439,65.0,221.0,-106.0,82.0,21.0,1.0,102.0,54.0,3.0,54.0,3.0,141.0,28.0,12691.0,303.0,-193.0,496.0,221.0,-87.0
8,665728440,Gazella subgutturosa,32.03859,64.823761,1,4.395179,133.0,18.0,1718.34,91.74,-0.92,25.4,11.73,80820.0,80820.0,127.0,222.0,9.0,55.96,236.04,7424.84,236.04,74.68,388.0,103.0,76.0,0.00043490864,187.0,300.0,71.0,142.0,38.0,0.0,115.0,101.0,0.0,0.0,87.0,174.0,42.0,8799.0,406.0,-7.0,413.0,95.0,300.0
9,665738970,Gazella subgutturosa,28.866699,51.200699,1,0.6182149,132.0,33.0,1378.75,85.42,-0.85,19.4,24.49,106254.0,106254.0,184.0,296.0,12.0,61.28,156.73,4100.79,154.87,61.28,541.0,64.0,78.0,0.0019642946,246.0,328.0,158.0,201.0,57.0,0.0,122.0,144.0,0.0,0.0,144.0,87.0,31.0,6694.0,380.0,104.0,276.0,158.0,300.0
