,taxon_name,gbif_id,decimal_longitude,decimal_latitude,present/pseudo_absent,row_n
0,Axis axis,1805897712,84.359894,27.576459999999997,1,0
1,Axis axis,1913658044,88.885199,21.837976,1,1
2,Axis axis,1831189286,86.158734,22.896029000000002,1,2
3,Axis axis,920683384,74.21093,15.375901999999998,1,3
4,Axis axis,1039524842,88.35,22.5833,1,4
5,Axis axis,665794827,80.066673,19.41667,1,5
6,Axis axis,1676720239,77.519875,27.164709000000002,1,6
7,Axis axis,1891289846,79.339113,21.762953,1,7
8,Axis axis,1671734359,76.49629399999999,26.055339,1,8
9,Axis axis,1880516749,70.65221899999999,21.149048999999998,1,9
10,Axis axis,1088972456,77.49009000000001,27.217309999999998,1,10
11,Axis axis,1291061481,76.626205,11.780653,1,11
12,Axis axis,1807271747,77.5232,27.159269000000002,1,12
13,Axis axis,1455586554,76.452862,25.969033,1,13
14,Axis axis,920683351,81.013351,23.663864,1,14
15,Axis axis,1883959031,76.586067,11.579831,1,15
16,Axis axis,891090683,80.58828000000001,22.298274,1,16
17,Axis axis,1579852655,80.608063,22.411027999999998,1,17
18,Axis axis,1847450491,79.376906,20.243517,1,18
19,Axis axis,1890710527,84.318494,27.557835999999998,1,19
20,Axis axis,1839229904,78.87428299999999,29.577637,1,20
21,Axis axis,1891338865,84.45100000000001,27.554000000000002,1,21
22,Axis axis,1291116183,79.37776600000001,13.663210000000001,1,22
23,Axis axis,1838022378,76.503488,26.024832999999997,1,23
24,Axis axis,1891348025,79.27676899999999,20.340186,1,24
25,Axis axis,1901032706,77.52214000000001,27.161957,1,25
26,Axis axis,891133804,80.48611,22.301668,1,26
27,Axis axis,899944399,77.528114,27.168528000000002,1,28
28,Axis axis,1337988720,76.432571,27.329075,1,29
29,Axis axis,1677281499,79.96505,24.651756,1,30
30,Axis axis,891761215,76.275415,11.971318,1,31
31,Axis axis,665799611,82.199997,26.799999,1,32
32,Axis axis,920683446,80.229378,13.001211999999999,1,33
33,Axis axis,1898801471,76.36255899999999,11.986500999999999,1,34
34,Axis axis,1671733922,70.611942,21.182865,1,35
35,Axis axis,1837761492,84.366475,27.537367,1,36
36,Axis axis,1579852668,84.622536,27.506445000000003,1,37
37,Axis axis,1891338807,84.480575,27.587722999999997,1,38
