,taxon_name,gbif_id,decimal_longitude,decimal_latitude,present/pseudo_absent,row_n
0,Raphicerus sharpei,923189896,31.432828999999998,-23.114075,1,0
1,Raphicerus sharpei,1913681733,28.204174,-18.159682999999998,1,1
2,Raphicerus sharpei,1318443204,34.38,-17.97,1,2
3,Raphicerus sharpei,1321909515,32.78,-16.48,1,3
4,Raphicerus sharpei,1668834041,30.888060999999997,-24.205108,1,4
5,Raphicerus sharpei,1847442926,31.088562,-22.733483,1,5
6,Raphicerus sharpei,1317525956,31.38,-14.97,1,6
7,Raphicerus sharpei,1322032144,34.17,-15.98,1,7
8,Raphicerus sharpei,1838307935,31.015220000000003,-22.69216,1,8
9,Raphicerus sharpei,1914348751,31.502316999999998,-23.16776,1,9
10,Raphicerus sharpei,1321833074,31.73,-15.82,1,10
11,Raphicerus sharpei,665915156,24.966669,-17.83333,1,11
12,Raphicerus sharpei,1453199908,25.853919,-15.736892999999998,1,12
13,Raphicerus sharpei,899978343,31.231084000000003,-22.425786,1,13
14,Raphicerus sharpei,1838324692,31.740315999999996,-24.005595,1,14
15,Raphicerus sharpei,1640068615,31.1586,-22.645167999999998,1,15
16,Raphicerus sharpei,1831089753,30.96149,-22.682252,1,16
17,Raphicerus sharpei,1562869236,31.107509000000004,-22.363777,1,17
18,Raphicerus sharpei,1321139406,33.27,-16.83,1,18
19,Raphicerus sharpei,1838377618,29.6143,-22.9828,1,19
20,Raphicerus sharpei,1805417351,31.349487,-24.762461,1,20
21,Raphicerus sharpei,686461855,25.907539,-18.360145000000003,1,21
22,Raphicerus sharpei,923198878,31.171646000000003,-23.261377,1,22
23,Raphicerus sharpei,923190701,31.397854,-23.520108999999998,1,23
24,Raphicerus sharpei,1807315371,31.24914,-23.202525,1,24
25,Raphicerus sharpei,1453207925,31.574364000000003,-23.854128,1,25
26,Raphicerus sharpei,923193324,31.739975,-24.005465,1,26
27,Raphicerus sharpei,1322948295,30.43,-15.63,1,27
28,Raphicerus sharpei,1453364034,30.986908000000003,-22.666281,1,28
29,Raphicerus sharpei,1453517328,31.500588,-23.845796,1,29
30,Raphicerus sharpei,1899801389,30.981306,-22.66266,1,30
31,Raphicerus sharpei,1838321023,31.9734,-24.4572,1,31
32,Raphicerus sharpei,1339559928,31.617205,-25.162979,1,32
33,Raphicerus sharpei,923196585,29.509277,-23.027924,1,33
34,Raphicerus sharpei,665808992,24.466669,-18.16667,1,34
35,Raphicerus sharpei,1453363923,30.961931,-22.679482999999998,1,35
36,Raphicerus sharpei,1838383055,31.735,-24.0011,1,36
37,Raphicerus sharpei,1320836000,33.57,-17.15,1,37
38,Raphicerus sharpei,1265533097,31.427165999999996,-23.10162,1,38
39,Raphicerus sharpei,1640068653,31.732635,-24.337813,1,39
40,Raphicerus_sharpei,no_id,35.374999999999986,-22.95833333333333,0,40
41,Raphicerus_sharpei,no_id,30.62499999999999,-19.624999999999996,0,41
42,Raphicerus_sharpei,no_id,27.958333333333325,-23.374999999999996,0,42
43,Raphicerus_sharpei,no_id,18.124999999999993,-18.624999999999996,0,43
44,Raphicerus_sharpei,no_id,36.29166666666665,-14.29166666666666,0,44
45,Raphicerus_sharpei,no_id,30.291666666666657,-14.624999999999995,0,45
46,Raphicerus_sharpei,no_id,33.624999999999986,-10.54166666666666,0,46
47,Raphicerus_sharpei,no_id,30.041666666666657,-26.20833333333333,0,47
48,Raphicerus_sharpei,no_id,31.291666666666657,-11.04166666666666,0,48
49,Raphicerus_sharpei,no_id,37.95833333333332,-9.374999999999995,0,49
50,Raphicerus_sharpei,no_id,37.124999999999986,-9.374999999999995,0,50
51,Raphicerus_sharpei,no_id,30.708333333333325,-9.79166666666666,0,51
52,Raphicerus_sharpei,no_id,18.541666666666657,-15.04166666666666,0,52
53,Raphicerus_sharpei,no_id,26.708333333333325,-15.04166666666666,0,53
54,Raphicerus_sharpei,no_id,30.791666666666657,-9.624999999999995,0,54
55,Raphicerus_sharpei,no_id,25.708333333333325,-25.70833333333333,0,55
56,Raphicerus_sharpei,no_id,25.708333333333325,-26.45833333333333,0,56
57,Raphicerus_sharpei,no_id,21.87499999999999,-13.54166666666666,0,57
58,Raphicerus_sharpei,no_id,21.041666666666657,-22.124999999999996,0,58
59,Raphicerus_sharpei,no_id,27.958333333333325,-26.95833333333333,0,59
