,taxon_name,gbif_id,decimal_longitude,decimal_latitude,present/pseudo_absent,row_n
0,Vicagna vicugna,1323889821,-74.399,-14.720999999999998,1,0
1,Vicagna vicugna,1211821788,-69.833333,-14.833332999999998,1,1
2,Vicagna vicugna,1211820141,-74.883333,-12.366667,1,2
3,Vicagna vicugna,1145683553,-70.833333,-16.033333,1,3
4,Vicagna vicugna,1145683502,-69.73425999999999,-14.254660000000001,1,4
5,Vicagna vicugna,1065388765,-74.383333,-14.666667000000002,1,5
6,Vicagna vicugna,665881183,-71.766663,-15.2,1,6
7,Vicagna vicugna,665805290,-71.583336,-16.066666,1,7
8,Vicagna vicugna,476848905,-73.893589,-13.227661,1,8
9,Vicagna vicugna,476848904,-70.06666700000001,-16.683332999999998,1,9
10,Vicagna vicugna,45914928,-74.383,-14.667,1,10
11,Vicagna vicugna,45914839,-73.617,-14.599,1,11
12,Vicagna_vicugna,no_id,-69.125,-9.87499999999999,0,12
13,Vicagna_vicugna,no_id,-66.37500000000001,-19.458333333333325,0,13
14,Vicagna_vicugna,no_id,-63.45833333333335,-19.541666666666657,0,14
15,Vicagna_vicugna,no_id,-65.54166666666667,-12.458333333333323,0,15
16,Vicagna_vicugna,no_id,-64.87500000000001,-20.12499999999999,0,16
17,Vicagna_vicugna,no_id,-68.625,-15.87499999999999,0,17
18,Vicagna_vicugna,no_id,-62.95833333333335,-9.458333333333323,0,18
19,Vicagna_vicugna,no_id,-75.29166666666667,-6.041666666666657,0,19
20,Vicagna_vicugna,no_id,-66.95833333333334,-15.291666666666655,0,20
21,Vicagna_vicugna,no_id,-76.20833333333334,-11.041666666666655,0,21
22,Vicagna_vicugna,no_id,-71.45833333333334,-12.041666666666655,0,22
23,Vicagna_vicugna,no_id,-70.95833333333334,-9.12499999999999,0,23
24,Vicagna_vicugna,no_id,-74.04166666666667,-9.37499999999999,0,24
25,Vicagna_vicugna,no_id,-68.20833333333334,-21.291666666666657,0,25
26,Vicagna_vicugna,no_id,-67.62500000000001,-19.791666666666657,0,26
27,Vicagna_vicugna,no_id,-65.62500000000001,-14.291666666666655,0,27
28,Vicagna_vicugna,no_id,-65.37500000000001,-12.37499999999999,0,28
29,Vicagna_vicugna,no_id,-74.625,-11.208333333333323,0,29
30,Vicagna_vicugna,no_id,-63.54166666666668,-10.208333333333323,0,30
31,Vicagna_vicugna,no_id,-69.54166666666667,-7.791666666666657,0,31
32,Vicagna_vicugna,no_id,-64.62500000000001,-17.208333333333325,0,32
33,Vicagna_vicugna,no_id,-71.54166666666667,-15.291666666666655,0,33
34,Vicagna_vicugna,no_id,-67.70833333333334,-17.12499999999999,0,34
35,Vicagna_vicugna,no_id,-75.95833333333334,-14.37499999999999,0,35
36,Vicagna_vicugna,no_id,-68.20833333333334,-22.62499999999999,0,36
37,Vicagna_vicugna,no_id,-67.20833333333334,-22.708333333333325,0,37
38,Vicagna_vicugna,no_id,-73.70833333333334,-12.041666666666655,0,38
39,Vicagna_vicugna,no_id,-63.375000000000014,-20.62499999999999,0,39
40,Vicagna_vicugna,no_id,-74.04166666666667,-6.374999999999991,0,40
41,Vicagna_vicugna,no_id,-76.45833333333334,-12.791666666666655,0,41
42,Vicagna_vicugna,no_id,-72.625,-11.041666666666655,0,42
43,Vicagna_vicugna,no_id,-73.29166666666667,-11.37499999999999,0,43
44,Vicagna_vicugna,no_id,-69.625,-21.208333333333325,0,44
45,Vicagna_vicugna,no_id,-70.04166666666667,-22.62499999999999,0,45
46,Vicagna_vicugna,no_id,-74.29166666666667,-8.291666666666655,0,46
47,Vicagna_vicugna,no_id,-72.45833333333334,-10.541666666666655,0,47
48,Vicagna_vicugna,no_id,-78.04166666666667,-8.458333333333323,0,48
49,Vicagna_vicugna,no_id,-63.45833333333335,-11.208333333333323,0,49
50,Vicagna_vicugna,no_id,-73.70833333333334,-7.791666666666657,0,50
51,Vicagna_vicugna,no_id,-72.45833333333334,-7.958333333333324,0,51
52,Vicagna_vicugna,no_id,-65.79166666666667,-19.87499999999999,0,52
53,Vicagna_vicugna,no_id,-66.79166666666667,-22.62499999999999,0,53
54,Vicagna_vicugna,no_id,-68.625,-12.791666666666655,0,54
55,Vicagna_vicugna,no_id,-68.79166666666667,-20.37499999999999,0,55
56,Vicagna_vicugna,no_id,-74.95833333333334,-14.208333333333323,0,56
57,Vicagna_vicugna,no_id,-71.54166666666667,-7.458333333333324,0,57
58,Vicagna_vicugna,no_id,-66.95833333333334,-18.87499999999999,0,58
59,Vicagna_vicugna,no_id,-75.375,-10.541666666666655,0,59
60,Vicagna_vicugna,no_id,-70.54166666666667,-7.458333333333324,0,60
61,Vicagna_vicugna,no_id,-74.29166666666667,-10.458333333333323,0,61
62,Vicagna_vicugna,no_id,-72.20833333333334,-12.291666666666655,0,62
63,Vicagna_vicugna,no_id,-68.54166666666667,-12.708333333333323,0,63
64,Vicagna_vicugna,no_id,-61.375000000000014,-14.291666666666655,0,64
65,Vicagna_vicugna,no_id,-60.875000000000014,-13.291666666666655,0,65
66,Vicagna_vicugna,no_id,-73.375,-15.541666666666655,0,66
67,Vicagna_vicugna,no_id,-69.04166666666667,-12.208333333333323,0,67
68,Vicagna_vicugna,no_id,-77.70833333333334,-7.541666666666657,0,68
69,Vicagna_vicugna,no_id,-61.625000000000014,-18.37499999999999,0,69
70,Vicagna_vicugna,no_id,-70.45833333333334,-17.87499999999999,0,70
71,Vicagna_vicugna,no_id,-76.95833333333334,-8.791666666666655,0,71
72,Vicagna_vicugna,no_id,-75.375,-11.458333333333323,0,72
73,Vicagna_vicugna,no_id,-61.95833333333335,-18.541666666666657,0,73
74,Vicagna_vicugna,no_id,-71.79166666666667,-9.37499999999999,0,74
75,Vicagna_vicugna,no_id,-74.79166666666667,-8.041666666666657,0,75
76,Vicagna_vicugna,no_id,-70.79166666666667,-8.541666666666655,0,76
77,Vicagna_vicugna,no_id,-76.54166666666667,-6.958333333333324,0,77
78,Vicagna_vicugna,no_id,-61.45833333333335,-13.458333333333323,0,78
79,Vicagna_vicugna,no_id,-71.125,-13.291666666666655,0,79
80,Vicagna_vicugna,no_id,-71.125,-15.541666666666655,0,80
81,Vicagna_vicugna,no_id,-63.29166666666668,-19.291666666666657,0,81
82,Vicagna_vicugna,no_id,-71.875,-15.958333333333323,0,82
83,Vicagna_vicugna,no_id,-70.70833333333334,-13.12499999999999,0,83
84,Vicagna_vicugna,no_id,-74.875,-6.458333333333324,0,84
85,Vicagna_vicugna,no_id,-61.79166666666668,-18.12499999999999,0,85
86,Vicagna_vicugna,no_id,-64.95833333333334,-21.708333333333325,0,86
87,Vicagna_vicugna,no_id,-74.45833333333334,-14.87499999999999,0,87
88,Vicagna_vicugna,no_id,-69.04166666666667,-18.12499999999999,0,88
89,Vicagna_vicugna,no_id,-73.875,-10.62499999999999,0,89
90,Vicagna_vicugna,no_id,-62.70833333333335,-10.87499999999999,0,90
91,Vicagna_vicugna,no_id,-66.87500000000001,-20.37499999999999,0,91
92,Vicagna_vicugna,no_id,-68.875,-16.62499999999999,0,92
93,Vicagna_vicugna,no_id,-68.375,-16.208333333333325,0,93
94,Vicagna_vicugna,no_id,-69.29166666666667,-14.208333333333323,0,94
95,Vicagna_vicugna,no_id,-67.54166666666667,-21.291666666666657,0,95
96,Vicagna_vicugna,no_id,-63.54166666666668,-14.208333333333323,0,96
97,Vicagna_vicugna,no_id,-69.20833333333334,-22.62499999999999,0,97
98,Vicagna_vicugna,no_id,-64.70833333333334,-15.37499999999999,0,98
99,Vicagna_vicugna,no_id,-69.20833333333334,-18.541666666666657,0,99
100,Vicagna_vicugna,no_id,-66.79166666666667,-20.041666666666657,0,100
101,Vicagna_vicugna,no_id,-62.45833333333335,-11.708333333333323,0,101
102,Vicagna_vicugna,no_id,-72.79166666666667,-8.62499999999999,0,102
103,Vicagna_vicugna,no_id,-68.04166666666667,-14.87499999999999,0,103
104,Vicagna_vicugna,no_id,-72.625,-12.708333333333323,0,104
105,Vicagna_vicugna,no_id,-70.95833333333334,-7.12499999999999,0,105
106,Vicagna_vicugna,no_id,-66.12500000000001,-11.708333333333323,0,106
107,Vicagna_vicugna,no_id,-61.45833333333335,-14.12499999999999,0,107
108,Vicagna_vicugna,no_id,-63.375000000000014,-20.37499999999999,0,108
