,Unnamed: 0,occurrence_id,gbif_id,occurrence_type,basis_of_record,event_date,decimal_latitude,decimal_longitude,dataset_key,has_geospatial_issues,label,taxonvariant_id,back_key,species,dec_lat,dec_lon,coordinates,lonlat,in_dist_polygon,year,month
0,0,833253,1343159847,Physical Object,PRESERVED_SPECIMEN,1960-04-30 00:00:00+00:00,43.65,-84.84,91b322c7-1007-448d-be03-6db86cf3d869,0,Odocoileus virginianus,105320,2440965,Odocoileus virginianus,2,2,POINT (-84.84 43.65),"(-84.84, 43.65)",True,1960,4
2,3,833256,1343159867,Physical Object,PRESERVED_SPECIMEN,1981-04-28 00:00:00+00:00,43.61092100000001,-84.428848,91b322c7-1007-448d-be03-6db86cf3d869,0,Odocoileus virginianus,105320,2440965,Odocoileus virginianus,14,6,POINT (-84.428848 43.61092100000001),"(-84.428848, 43.61092100000001)",True,1981,4
4,5,833258,1343159871,Physical Object,PRESERVED_SPECIMEN,1974-05-25 00:00:00+00:00,43.83746,-84.75811,91b322c7-1007-448d-be03-6db86cf3d869,0,Odocoileus virginianus,105320,2440965,Odocoileus virginianus,5,5,POINT (-84.75811 43.83746),"(-84.75811, 43.83746)",True,1974,5
5,6,833259,1343159872,Physical Object,PRESERVED_SPECIMEN,1963-04-26 00:00:00+00:00,44.33,-84.61,91b322c7-1007-448d-be03-6db86cf3d869,0,Odocoileus virginianus,105320,2440965,Odocoileus virginianus,2,2,POINT (-84.61 44.33),"(-84.61, 44.33)",True,1963,4
6,7,833260,1343159873,Physical Object,PRESERVED_SPECIMEN,1984-11-06 00:00:00+00:00,43.936703,-85.148478,91b322c7-1007-448d-be03-6db86cf3d869,0,Odocoileus virginianus,105320,2440965,Odocoileus virginianus,6,6,POINT (-85.148478 43.936703),"(-85.148478, 43.936703)",True,1984,11
7,8,833261,1343159874,Physical Object,PRESERVED_SPECIMEN,1936-01-01 00:00:00+00:00,43.72,-83.94,91b322c7-1007-448d-be03-6db86cf3d869,0,Odocoileus virginianus,105320,2440965,Odocoileus virginianus,2,2,POINT (-83.94 43.72),"(-83.94, 43.72)",True,1936,1
8,9,833262,1343159876,Physical Object,PRESERVED_SPECIMEN,1987-05-01 00:00:00+00:00,44.314722,-84.76472199999998,91b322c7-1007-448d-be03-6db86cf3d869,0,Odocoileus virginianus,105320,2440965,Odocoileus virginianus,6,14,POINT (-84.76472199999998 44.314722),"(-84.76472199999998, 44.314722)",True,1987,5
9,10,833263,1343159877,Physical Object,PRESERVED_SPECIMEN,2002-04-29 00:00:00+00:00,43.52055,-85.01997,91b322c7-1007-448d-be03-6db86cf3d869,0,Odocoileus virginianus,105320,2440965,Odocoileus virginianus,5,5,POINT (-85.01997 43.52055),"(-85.01997, 43.52055)",True,2002,4
10,11,833264,1343159883,Physical Object,PRESERVED_SPECIMEN,1983-08-08 00:00:00+00:00,44.245556,-86.29388900000002,91b322c7-1007-448d-be03-6db86cf3d869,0,Odocoileus virginianus,105320,2440965,Odocoileus virginianus,6,14,POINT (-86.29388900000002 44.245556),"(-86.29388900000002, 44.245556)",True,1983,8
11,12,833265,1343159887,Physical Object,PRESERVED_SPECIMEN,1998-06-09 00:00:00+00:00,43.60443,-84.776653,91b322c7-1007-448d-be03-6db86cf3d869,0,Odocoileus virginianus,105320,2440965,Odocoileus virginianus,5,6,POINT (-84.776653 43.60443),"(-84.776653, 43.60443)",True,1998,6
12,13169,846422,583446767,PhysicalObject,PRESERVED_SPECIMEN,1911-10-01 00:00:00+00:00,41.2340143176121,-120.340537276443,6ce7290f-47f6-4046-8356-371f5b6749df,0,Odocoileus virginianus ochrourus,105345,4262333,Odocoileus virginianus,13,12,POINT (-120.340537276443 41.2340143176121),"(-120.340537276443, 41.2340143176121)",True,1911,10
15,13234,846487,583463459,PhysicalObject,PRESERVED_SPECIMEN,1935-10-10 00:00:00+00:00,40.4462766372811,-120.357886285771,6ce7290f-47f6-4046-8356-371f5b6749df,0,Odocoileus virginianus ochrourus,105345,4262333,Odocoileus virginianus,13,12,POINT (-120.357886285771 40.4462766372811),"(-120.357886285771, 40.4462766372811)",True,1935,10
17,13268,846521,583476208,PhysicalObject,PRESERVED_SPECIMEN,1957-06-25 00:00:00+00:00,22.593962253308,-102.86770395466,6ce7290f-47f6-4046-8356-371f5b6749df,0,Odocoileus virginianus couesi,105329,4262313,Odocoileus virginianus,12,11,POINT (-102.86770395466 22.593962253308),"(-102.86770395466, 22.593962253308)",True,1957,6
18,13283,846536,583484106,PhysicalObject,PRESERVED_SPECIMEN,1961-11-15 00:00:00+00:00,38.903901120781995,-85.5184171541873,6ce7290f-47f6-4046-8356-371f5b6749df,0,Odocoileus virginianus borealis,105324,4262304,Odocoileus virginianus,15,13,POINT (-85.5184171541873 38.903901120782),"(-85.5184171541873, 38.903901120781995)",True,1961,11
19,13371,846624,583509858,PhysicalObject,PRESERVED_SPECIMEN,1902-10-01 00:00:00+00:00,46.409607485599395,-69.2621300341197,6ce7290f-47f6-4046-8356-371f5b6749df,0,Odocoileus virginianus borealis,105324,4262304,Odocoileus virginianus,15,13,POINT (-69.26213003411971 46.40960748559939),"(-69.2621300341197, 46.409607485599395)",True,1902,10
21,13560,846813,583520767,PhysicalObject,PRESERVED_SPECIMEN,1994-11-22 00:00:00+00:00,45.028332049564895,-84.1239867075081,6ce7290f-47f6-4046-8356-371f5b6749df,0,Odocoileus virginianus borealis,105324,4262304,Odocoileus virginianus,15,13,POINT (-84.1239867075081 45.0283320495649),"(-84.1239867075081, 45.028332049564895)",True,1994,11
22,13561,846814,583520784,PhysicalObject,PRESERVED_SPECIMEN,1994-11-22 00:00:00+00:00,45.5556255794273,-87.56209380339642,6ce7290f-47f6-4046-8356-371f5b6749df,0,Odocoileus virginianus borealis,105324,4262304,Odocoileus virginianus,13,14,POINT (-87.56209380339642 45.5556255794273),"(-87.56209380339642, 45.5556255794273)",True,1994,11
23,14909,848162,1061275354,,PRESERVED_SPECIMEN,1969-04-16 00:00:00+00:00,31.195489,-98.582031,f9772d3a-db34-4a33-baa0-7a016a970358,0,Odocoileus virginianus,105320,2440965,Odocoileus virginianus,6,6,POINT (-98.582031 31.195489),"(-98.582031, 31.195489)",True,1969,4
