,Unnamed: 0,gbif_id,taxon_name,decimal_latitude,decimal_longitude,coordinates,present/pseudo_absent,band 1,band 2,band 3,band 4,band 5,band 6,band 7,band 8,band 9,band 10,band 11,band 12,band 13,band 14,band 15,band 16,band 17,band 18,band 19,band 20,band 21,band 22,band 23,band 24,band 25,band 26,band 27,band 28,band 29,band 30,band 31,band 32,band 33,band 34,band 35,band 36,band 37,band 38,band 39,band 40,band 41
0,0,686395109,Pecari tajacu,13.85,-90.35,POINT (-90.34999999999999 13.85),1,-3.4e+38,130.0,35.0,1623.39,88.48,0.03,1.7,464.41,117090.0,117090.0,317.0,232.0,12.0,125.26,137.33,1281.6,150.33,133.32,725.0,201.0,62.0,-3.4e+38,271.0,278.0,265.0,1673.0,360.0,0.0,96.0,860.0,7.0,209.0,7.0,93.0,77.0,528.0,330.0,210.0,120.0,268.0,268.0
1,1,1848796910,Pecari tajacu,29.182466,-102.959725,POINT (-102.959725 29.182466),1,3.4298444,153.0,25.0,1718.62,84.41,-0.84,18.95,26.46,91134.0,91134.0,188.0,224.0,12.0,78.06,99.98,5399.7,201.49,201.49,425.75,124.0,77.0,0.0046692383,211.0,291.0,117.0,268.0,39.0,6.0,59.0,116.0,25.0,116.0,28.0,160.0,46.0,6848.0,368.0,22.0,346.0,291.0,138.0
2,2,1850936476,Pecari tajacu,17.129683,-96.640089,POINT (-96.640089 17.129683),1,3.3705692,111.0,18.0,1477.01,75.86,-0.41,4.1,151.81,68778.0,68778.0,217.0,106.0,12.0,99.46,105.65,1928.79,146.2,129.31,387.0,697.0,57.0,0.11207553,159.0,175.0,141.0,869.0,183.0,7.0,88.0,475.0,30.0,291.0,42.0,141.0,71.0,1270.0,258.0,60.0,198.0,164.0,144.0
3,3,1899816325,Pecari tajacu,19.503827,-103.676588,POINT (-103.676588 19.503827),1,4.1831803,150.0,4.0,1534.12,73.26,-0.5,4.9,123.57,77814.0,77814.0,235.0,120.0,12.0,107.0,145.02,2399.06,146.1,123.64,443.0,58.0,56.0,0.116040185,180.0,198.0,155.0,769.0,166.0,5.0,93.0,458.0,16.0,324.0,43.0,141.0,65.0,1669.0,283.0,69.0,214.0,191.0,171.0
4,4,1881834235,Pecari tajacu,3.92901,-54.28601,POINT (-54.28601 3.92901),1,4.7964272,141.0,24.0,1575.81,42.29,0.35,1.85,725.0,111672.0,111672.0,288.0,213.0,12.0,121.98,149.03,1318.76,149.03,123.68,686.5,183.0,42.0,0.012604968,258.0,266.0,251.0,2436.0,362.0,73.0,42.0,950.0,258.0,258.0,660.0,88.0,78.0,581.0,324.0,212.0,112.0,256.0,266.0
5,5,1421687116,Pecari tajacu,18.336975,-89.870361,POINT (-89.870361 18.336975),1,0.019025799,114.0,24.0,1717.99,45.5,-0.32,6.4,209.66,109170.0,109170.0,274.0,214.0,12.0,111.4,153.6,2839.13,175.17,145.05,655.0,873.0,74.0,0.0014924787,252.0,275.0,220.0,1175.0,225.0,27.0,63.0,531.0,91.0,297.0,129.0,116.0,61.0,2195.0,343.0,155.0,188.0,263.0,250.0
6,6,1453207408,Pecari tajacu,-12.582529,-69.193276,POINT (-69.193276 -12.582529),1,0.69432807,139.0,16.0,1732.77,40.0,0.22,3.2,486.06,110034.0,110034.0,295.0,210.0,12.0,123.98,123.98,1890.81,161.94,154.63,666.0,85.0,57.0,0.0011650543,255.0,264.0,239.0,2218.0,339.0,55.0,54.0,934.0,185.0,712.0,185.0,112.0,73.0,1029.0,327.0,174.0,153.0,262.0,239.0
7,7,675850971,Pecari tajacu,29.561501,-101.314087,POINT (-101.314087 29.561501),1,2.0262146,126.0,27.0,1594.18,76.29,-0.76,19.45,39.09,91836.0,91836.0,179.0,238.0,12.0,72.82,69.9,4971.92,189.28,149.31,431.25,34.0,74.0,0.0043795547,212.0,296.0,118.0,378.0,84.0,8.0,64.0,172.0,31.0,106.0,42.0,138.0,41.0,6964.0,363.0,33.0,330.0,263.0,125.0
8,8,1090383399,Pecari tajacu,5.93155,-71.4886,POINT (-71.48860000000001 5.93155),1,1.6296262,125.0,22.0,1690.38,57.84,0.27,2.5,611.21,114624.0,114624.0,296.0,224.0,12.0,130.05,145.71,1080.23,154.97,130.05,707.0,69.0,47.0,0.0009228899,265.0,275.0,254.0,2315.0,369.0,17.0,61.0,971.0,102.0,122.0,971.0,99.0,78.0,775.0,337.0,211.0,126.0,254.0,271.0
9,9,1837064050,Pecari tajacu,30.282061,-103.161935,POINT (-103.161935 30.282061),1,2.9864333,152.0,27.0,1538.56,73.61,-0.74,17.6,41.77,70650.0,70650.0,155.0,171.0,9.0,67.15,86.08,5097.22,184.97,167.26,302.0,79.0,76.0,0.006865136,163.0,241.0,78.0,406.0,75.0,9.0,66.0,193.0,32.0,170.0,37.0,168.0,49.0,6358.0,321.0,-16.0,337.0,232.0,94.0
10,10,1899759656,Pecari tajacu,18.438512,-94.964919,POINT (-94.96491899999999 18.438512),1,5.640685,118.0,35.0,1476.05,44.57,0.55,5.95,706.63,104112.0,104112.0,249.0,213.0,12.0,92.41,148.43,2694.89,150.56,134.23,625.5,311.0,56.0,0.028018402,241.0,262.0,213.0,3259.0,539.0,58.0,63.0,1476.0,205.0,926.0,499.0,90.0,58.0,1973.0,321.0,166.0,155.0,255.0,251.0
11,11,1863262305,Pecari tajacu,3.659,-54.01525,POINT (-54.01525 3.659),1,0.23394175,136.0,35.0,1563.91,44.38,0.35,1.6,704.37,108828.0,108828.0,284.0,204.0,12.0,121.25,148.64,1313.38,148.64,122.32,665.0,97.0,42.0,0.001980246,252.0,259.0,246.0,2424.0,364.0,65.0,43.0,945.0,248.0,248.0,680.0,89.0,77.0,526.0,318.0,203.0,115.0,250.0,259.0
12,12,1586204613,Pecari tajacu,-2.816872,-75.531819,POINT (-75.531819 -2.816872),1,0.7442085,123.0,51.0,1671.89,0.0,0.36,1.6,770.66,111402.0,111402.0,294.0,215.0,12.0,125.87,146.22,1220.28,146.22,126.21,678.0,212.0,54.0,0.0019916098,258.0,262.0,251.0,2626.0,251.0,186.0,11.0,741.0,579.0,579.0,685.0,98.0,85.0,477.0,314.0,200.0,114.0,254.0,262.0
13,13,919434407,Pecari tajacu,0.8167,-79.8667,POINT (-79.86669999999999 0.8167),1,5.664729,125.0,11.0,1292.66,61.52,-0.02,1.6,538.65,108144.0,108144.0,272.0,225.0,12.0,107.25,107.25,687.57,117.38,114.05,661.0,82.0,57.0,0.004695109,250.0,257.0,244.0,1270.0,219.0,28.0,67.0,619.0,115.0,575.0,115.0,61.0,77.0,527.0,292.0,213.0,79.0,255.0,244.0
14,14,1143522925,Pecari tajacu,30.704883,-104.101293,POINT (-104.101293 30.704883),1,4.038159,152.0,20.0,1398.82,73.12,-0.73,17.1,40.48,63216.0,63216.0,131.0,156.0,9.0,58.35,75.04,4940.73,173.43,153.83,259.0,124.0,64.0,0.0020860138,146.0,223.0,64.0,376.0,71.0,8.0,76.0,204.0,28.0,189.0,32.0,153.0,47.0,6209.0,305.0,-18.0,323.0,213.0,77.0
15,15,45882540,Pecari tajacu,17.55,-89.094,POINT (-89.09399999999999 17.55),1,3.080397,117.0,64.0,1520.68,43.2,-0.07,5.05,320.82,107982.0,107982.0,267.0,220.0,12.0,103.75,135.83,2142.55,151.79,139.19,649.5,246.0,60.0,0.00092418655,250.0,267.0,225.0,1414.0,228.0,37.0,54.0,566.0,119.0,366.0,206.0,92.0,62.0,1733.0,320.0,172.0,148.0,264.0,245.0
16,16,1880486256,Pecari tajacu,10.431907,-84.0047,POINT (-84.0047 10.431907),1,0.23335327,123.0,38.0,1564.44,0.0,0.6,2.45,1149.26,112158.0,112158.0,293.0,227.0,12.0,113.34,142.11,1234.66,145.19,132.42,692.5,425.0,45.0,0.0018963082,259.0,270.0,250.0,3959.0,451.0,162.0,28.0,1236.0,586.0,733.0,1109.0,88.0,76.0,733.0,321.0,206.0,115.0,260.0,266.0
17,17,1863245096,Pecari tajacu,2.39649,-52.66373000000001,POINT (-52.66373000000001 2.39649),1,5.295087,129.0,37.0,1605.12,46.28,0.34,1.75,656.2,110430.0,110430.0,282.0,206.0,12.0,121.6,156.37,1609.47,155.89,123.94,665.5,130.0,42.0,0.0018735599,255.0,262.0,248.0,2437.0,365.0,57.0,48.0,969.0,205.0,252.0,813.0,92.0,74.0,559.0,325.0,201.0,124.0,253.0,262.0
18,18,1863243484,Pecari tajacu,3.02659,-54.01331999999999,POINT (-54.01331999999999 3.02659),1,3.5527137e-15,126.0,33.0,1589.01,45.13,0.34,1.65,682.1,108882.0,108882.0,284.0,202.0,12.0,122.6,151.81,1377.37,151.81,126.46,664.5,95.0,41.0,0.0004883595,252.0,259.0,245.0,2409.0,381.0,51.0,49.0,977.0,197.0,197.0,761.0,92.0,77.0,555.0,320.0,202.0,118.0,249.0,259.0
19,19,1881834359,Pecari tajacu,2.30595,-52.75353000000001,POINT (-52.75353 2.30595),1,6.030948,129.0,37.0,1607.6,46.25,0.33,1.7,645.43,110502.0,110502.0,283.0,206.0,12.0,122.29,156.27,1583.92,155.89,124.23,667.0,130.0,42.0,0.0015129524,256.0,262.0,248.0,2397.0,360.0,57.0,48.0,957.0,203.0,254.0,794.0,93.0,75.0,530.0,325.0,201.0,124.0,253.0,262.0
20,20,1894738980,Pecari tajacu,15.656944,-92.8075,POINT (-92.8075 15.656944),1,3.867368,118.0,12.0,1573.13,82.16,0.11,3.35,330.59,80532.0,80532.0,246.0,134.0,12.0,116.13,116.13,1644.98,148.21,134.98,464.5,594.0,56.0,0.09377802,186.0,198.0,170.0,1762.0,342.0,7.0,90.0,931.0,31.0,542.0,31.0,135.0,73.0,1078.0,272.0,89.0,183.0,192.0,170.0
21,21,1061285296,Pecari tajacu,32.192215999999995,-101.420023,POINT (-101.420023 32.19221599999999),1,4.8710666,150.0,29.0,1442.77,67.08,-0.67,21.95,45.71,74628.0,74628.0,132.0,212.0,9.0,56.74,56.74,5339.77,182.98,165.83,316.25,118.0,75.0,0.0063528973,172.0,269.0,69.0,475.0,80.0,16.0,52.0,177.0,53.0,154.0,53.0,143.0,39.0,7759.0,342.0,-17.0,359.0,260.0,69.0
22,22,1891302262,Pecari tajacu,27.866055,-97.642203,POINT (-97.64220300000001 27.866055),1,0.6736766,105.0,7.0,1477.88,46.21,-0.46,16.55,96.51,95166.0,95166.0,187.0,238.0,12.0,72.76,88.71,4071.46,171.62,141.91,477.0,154.0,54.0,0.0026383493,220.0,288.0,139.0,795.0,139.0,29.0,44.0,302.0,124.0,232.0,130.0,112.0,40.0,5805.0,350.0,70.0,280.0,266.0,154.0
23,23,1421686775,Pecari tajacu,21.36951,-87.53366,POINT (-87.53366 21.36951),1,4.845543,107.0,32.0,1654.53,41.68,-0.36,5.4,211.5,108576.0,108576.0,276.0,218.0,12.0,104.07,143.01,2945.26,165.34,158.02,654.0,920.0,74.0,0.0002043609,251.0,272.0,222.0,1052.0,170.0,30.0,54.0,439.0,105.0,413.0,143.0,113.0,67.0,2047.0,330.0,163.0,167.0,272.0,241.0
24,24,1897386464,Pecari tajacu,21.21549,-87.16633,POINT (-87.16633 21.21549),1,5.12516,110.0,32.0,1604.18,42.52,-0.31,5.1,236.7,109512.0,109512.0,276.0,222.0,12.0,101.39,138.08,2804.88,160.19,137.89,661.0,888.0,74.0,0.00047343338,253.0,273.0,226.0,1108.0,173.0,32.0,50.0,442.0,122.0,376.0,168.0,105.0,66.0,1904.0,328.0,171.0,157.0,268.0,243.0
