,taxon_name,gbif_id,decimal_longitude,decimal_latitude,present/pseudo_absent,row_n
0,Axis_porcinus,1676720245,93.294525,26.608788,1,0
1,Axis_porcinus,665738426,81.75,28.066670000000002,1,1
2,Axis_porcinus,1805897713,84.359894,27.576459999999997,1,2
3,Axis_porcinus,1891293114,91.099613,26.634808000000003,1,3
4,Axis_porcinus,1891298043,84.390056,27.534712,1,4
5,Axis_porcinus,920683406,84.47963,27.468269,1,5
6,Axis_porcinus,1839229952,78.96486800000002,29.535923999999998,1,6
7,Axis_porcinus,1802740994,91.17223100000001,26.640748,1,7
8,Axis_porcinus,1802741024,91.19147099999999,26.747179,1,8
9,Axis_porcinus,665914772,80.58332800000002,28.450001,1,9
10,Axis_porcinus,1579852664,84.622536,27.50644500000001,1,10
11,Axis_porcinus,1571070849,93.00305,26.582251,1,11
12,Axis_porcinus,no_id,82.625,32.20833333333334,0,12
13,Axis_porcinus,no_id,77.45833333333333,26.70833333333334,0,13
14,Axis_porcinus,no_id,73.70833333333333,28.04166666666667,0,14
15,Axis_porcinus,no_id,78.375,31.79166666666667,0,15
16,Axis_porcinus,no_id,97.29166666666666,25.625000000000004,0,16
17,Axis_porcinus,no_id,71.95833333333333,32.62500000000001,0,17
18,Axis_porcinus,no_id,95.04166666666666,23.29166666666667,0,18
19,Axis_porcinus,no_id,90.79166666666666,28.45833333333334,0,19
20,Axis_porcinus,no_id,89.12499999999999,22.125000000000004,0,20
21,Axis_porcinus,no_id,97.87499999999999,26.625000000000004,0,21
22,Axis_porcinus,no_id,72.375,26.45833333333334,0,22
23,Axis_porcinus,no_id,74.875,28.70833333333334,0,23
24,Axis_porcinus,no_id,83.45833333333333,27.95833333333334,0,24
25,Axis_porcinus,no_id,71.04166666666666,26.625000000000004,0,25
26,Axis_porcinus,no_id,73.70833333333333,29.875000000000004,0,26
27,Axis_porcinus,no_id,74.45833333333333,29.20833333333334,0,27
28,Axis_porcinus,no_id,77.29166666666666,33.12500000000001,0,28
29,Axis_porcinus,no_id,78.875,32.04166666666667,0,29
30,Axis_porcinus,no_id,79.45833333333333,33.04166666666667,0,30
31,Axis_porcinus,no_id,88.70833333333333,27.29166666666667,0,31
32,Axis_porcinus,no_id,100.79166666666666,26.875000000000004,0,32
33,Axis_porcinus,no_id,102.95833333333333,27.45833333333334,0,33
34,Axis_porcinus,no_id,73.79166666666666,31.95833333333334,0,34
35,Axis_porcinus,no_id,73.70833333333333,31.29166666666667,0,35
36,Axis_porcinus,no_id,89.54166666666666,25.29166666666667,0,36
37,Axis_porcinus,no_id,93.79166666666666,31.54166666666667,0,37
38,Axis_porcinus,no_id,73.20833333333333,28.625000000000004,0,38
39,Axis_porcinus,no_id,92.62499999999999,27.29166666666667,0,39
40,Axis_porcinus,no_id,71.125,29.125000000000004,0,40
41,Axis_porcinus,no_id,79.29166666666666,30.125000000000004,0,41
42,Axis_porcinus,no_id,87.04166666666666,21.70833333333334,0,42
43,Axis_porcinus,no_id,92.62499999999999,29.70833333333334,0,43
44,Axis_porcinus,no_id,99.70833333333333,23.45833333333334,0,44
45,Axis_porcinus,no_id,95.87499999999999,28.45833333333334,0,45
46,Axis_porcinus,no_id,81.70833333333333,28.95833333333334,0,46
47,Axis_porcinus,no_id,85.79166666666666,26.625000000000004,0,47
48,Axis_porcinus,no_id,86.70833333333333,24.70833333333334,0,48
49,Axis_porcinus,no_id,82.95833333333333,23.95833333333334,0,49
50,Axis_porcinus,no_id,82.70833333333333,33.04166666666667,0,50
51,Axis_porcinus,no_id,80.79166666666666,30.29166666666667,0,51
52,Axis_porcinus,no_id,78.125,27.875000000000004,0,52
53,Axis_porcinus,no_id,95.37499999999999,22.125000000000004,0,53
54,Axis_porcinus,no_id,94.04166666666666,31.375000000000004,0,54
55,Axis_porcinus,no_id,76.625,34.29166666666667,0,55
56,Axis_porcinus,no_id,83.95833333333333,22.95833333333334,0,56
57,Axis_porcinus,no_id,73.625,25.70833333333334,0,57
58,Axis_porcinus,no_id,77.625,29.125000000000004,0,58
59,Axis_porcinus,no_id,93.20833333333333,21.95833333333334,0,59
60,Axis_porcinus,no_id,95.04166666666666,29.04166666666667,0,60
61,Axis_porcinus,no_id,96.79166666666666,31.125000000000004,0,61
62,Axis_porcinus,no_id,93.79166666666666,26.625000000000004,0,62
63,Axis_porcinus,no_id,73.875,28.20833333333334,0,63
64,Axis_porcinus,no_id,96.70833333333333,21.79166666666667,0,64
65,Axis_porcinus,no_id,75.70833333333333,25.125000000000004,0,65
66,Axis_porcinus,no_id,89.04166666666666,26.29166666666667,0,66
67,Axis_porcinus,no_id,86.37499999999999,26.625000000000004,0,67
68,Axis_porcinus,no_id,96.87499999999999,31.375000000000004,0,68
69,Axis_porcinus,no_id,82.375,30.45833333333334,0,69
70,Axis_porcinus,no_id,70.70833333333333,30.95833333333334,0,70
71,Axis_porcinus,no_id,78.79166666666666,24.79166666666667,0,71
72,Axis_porcinus,no_id,88.79166666666666,26.29166666666667,0,72
73,Axis_porcinus,no_id,88.45833333333333,29.875000000000004,0,73
74,Axis_porcinus,no_id,68.875,30.04166666666667,0,74
75,Axis_porcinus,no_id,98.70833333333333,28.04166666666667,0,75
76,Axis_porcinus,no_id,80.20833333333333,31.20833333333334,0,76
77,Axis_porcinus,no_id,82.625,34.79166666666667,0,77
78,Axis_porcinus,no_id,73.29166666666666,34.54166666666667,0,78
79,Axis_porcinus,no_id,80.95833333333333,22.54166666666667,0,79
80,Axis_porcinus,no_id,84.95833333333333,26.45833333333334,0,80
81,Axis_porcinus,no_id,87.45833333333333,33.04166666666667,0,81
82,Axis_porcinus,no_id,91.45833333333333,27.70833333333334,0,82
83,Axis_porcinus,no_id,94.79166666666666,23.375000000000004,0,83
84,Axis_porcinus,no_id,79.375,25.125000000000004,0,84
85,Axis_porcinus,no_id,80.79166666666666,23.29166666666667,0,85
86,Axis_porcinus,no_id,97.62499999999999,31.04166666666667,0,86
87,Axis_porcinus,no_id,80.79166666666666,28.125000000000004,0,87
88,Axis_porcinus,no_id,81.45833333333333,27.20833333333334,0,88
89,Axis_porcinus,no_id,101.20833333333333,26.125000000000004,0,89
90,Axis_porcinus,no_id,77.95833333333333,28.20833333333334,0,90
91,Axis_porcinus,no_id,77.20833333333333,31.125000000000004,0,91
92,Axis_porcinus,no_id,81.95833333333333,26.29166666666667,0,92
93,Axis_porcinus,no_id,93.79166666666666,25.54166666666667,0,93
94,Axis_porcinus,no_id,92.54166666666666,29.375000000000004,0,94
95,Axis_porcinus,no_id,73.125,31.375000000000004,0,95
96,Axis_porcinus,no_id,80.375,27.625000000000004,0,96
97,Axis_porcinus,no_id,79.125,34.37500000000001,0,97
98,Axis_porcinus,no_id,80.625,24.125000000000004,0,98
99,Axis_porcinus,no_id,73.20833333333333,28.79166666666667,0,99
100,Axis_porcinus,no_id,82.79166666666666,30.29166666666667,0,100
101,Axis_porcinus,no_id,94.54166666666666,21.20833333333334,0,101
102,Axis_porcinus,no_id,84.04166666666666,23.875000000000004,0,102
103,Axis_porcinus,no_id,86.12499999999999,23.79166666666667,0,103
104,Axis_porcinus,no_id,90.12499999999999,22.29166666666667,0,104
105,Axis_porcinus,no_id,96.37499999999999,30.54166666666667,0,105
106,Axis_porcinus,no_id,83.79166666666666,24.625000000000004,0,106
107,Axis_porcinus,no_id,76.45833333333333,30.95833333333334,0,107
108,Axis_porcinus,no_id,95.87499999999999,29.95833333333334,0,108
