,taxon_name,gbif_id,decimal_longitude,decimal_latitude,present/pseudo_absent,row_n
0,Capreolus_pygargus,1677289941,128.142986,37.459326000000004,1,0
1,Capreolus_pygargus,1880569591,69.97436400000001,54.935053,1,1
2,Capreolus_pygargus,1880632119,128.14338,37.459825,1,2
3,Capreolus_pygargus,1847440838,128.102045,37.527698,1,3
4,Capreolus_pygargus,1847440839,128.101702,37.528447,1,4
5,Capreolus_pygargus,1847619221,83.5819,53.694175,1,5
6,Capreolus_pygargus,1668832010,126.710831,33.458611,1,6
7,Capreolus_pygargus,1668864425,128.14333,37.459053000000004,1,7
8,Capreolus_pygargus,1668864596,128.123245,37.536955,1,8
9,Capreolus_pygargus,1572365237,106.0375,50.001111,1,9
10,Capreolus_pygargus,1901050560,58.401458,53.274483999999994,1,10
11,Capreolus_pygargus,1901053188,60.061595,55.121228,1,11
12,Capreolus_pygargus,1891354997,126.634555,33.355373,1,12
13,Capreolus_pygargus,1891356482,126.537094,33.343722,1,13
14,Capreolus_pygargus,1291060888,83.38495400000002,54.535858999999995,1,14
15,Capreolus_pygargus,899941532,126.525768,33.360640999999994,1,15
16,Capreolus_pygargus,1848798975,128.143227,37.459958,1,16
17,Capreolus_pygargus,1802753730,128.139124,37.46259600000001,1,17
18,Capreolus_pygargus,1457620623,83.047285,51.158192,1,18
19,Capreolus_pygargus,779849022,104.833333,50.966667,1,19
20,Capreolus_pygargus,no_id,-59.54166666666668,54.12500000000001,0,20
21,Capreolus_pygargus,no_id,83.79166666666667,61.87500000000001,0,21
22,Capreolus_pygargus,no_id,-42.87500000000002,61.708333333333336,0,22
23,Capreolus_pygargus,no_id,30.041666666666668,5.791666666666676,0,23
24,Capreolus_pygargus,no_id,35.87499999999998,-6.124999999999996,0,24
25,Capreolus_pygargus,no_id,96.2083333333333,56.208333333333336,0,25
26,Capreolus_pygargus,no_id,67.54166666666667,67.125,0,26
27,Capreolus_pygargus,no_id,-103.875,51.54166666666667,0,27
28,Capreolus_pygargus,no_id,-11.37500000000002,22.041666666666675,0,28
29,Capreolus_pygargus,no_id,23.791666666666668,46.04166666666667,0,29
30,Capreolus_pygargus,no_id,41.20833333333332,2.0416666666666763,0,30
31,Capreolus_pygargus,no_id,68.12499999999999,50.29166666666667,0,31
32,Capreolus_pygargus,no_id,-99.29166666666667,27.041666666666668,0,32
33,Capreolus_pygargus,no_id,78.54166666666667,25.291666666666675,0,33
34,Capreolus_pygargus,no_id,113.4583333333333,60.29166666666667,0,34
35,Capreolus_pygargus,no_id,138.2083333333333,-19.541666666666668,0,35
36,Capreolus_pygargus,no_id,130.62499999999997,-27.708333333333325,0,36
37,Capreolus_pygargus,no_id,-64.125,-28.708333333333325,0,37
38,Capreolus_pygargus,no_id,-90.125,33.62500000000001,0,38
39,Capreolus_pygargus,no_id,-61.958333333333336,-25.374999999999996,0,39
40,Capreolus_pygargus,no_id,-117.375,53.37500000000001,0,40
41,Capreolus_pygargus,no_id,84.12499999999999,33.958333333333336,0,41
42,Capreolus_pygargus,no_id,14.62499999999998,66.125,0,42
43,Capreolus_pygargus,no_id,-82.625,9.458333333333334,0,43
44,Capreolus_pygargus,no_id,-108.125,56.79166666666667,0,44
45,Capreolus_pygargus,no_id,38.70833333333332,-14.958333333333323,0,45
46,Capreolus_pygargus,no_id,-70.79166666666667,5.625000000000004,0,46
47,Capreolus_pygargus,no_id,-64.95833333333333,2.2083333333333335,0,47
48,Capreolus_pygargus,no_id,-47.29166666666668,75.20833333333333,0,48
49,Capreolus_pygargus,no_id,-112.79166666666667,27.041666666666668,0,49
50,Capreolus_pygargus,no_id,38.041666666666664,-10.791666666666666,0,50
51,Capreolus_pygargus,no_id,64.04166666666667,42.958333333333336,0,51
52,Capreolus_pygargus,no_id,142.79166666666666,-8.958333333333323,0,52
53,Capreolus_pygargus,no_id,52.95833333333332,33.37500000000001,0,53
54,Capreolus_pygargus,no_id,72.12499999999999,58.12500000000001,0,54
55,Capreolus_pygargus,no_id,-51.958333333333336,-19.958333333333325,0,55
56,Capreolus_pygargus,no_id,31.624999999999982,6.208333333333333,0,56
57,Capreolus_pygargus,no_id,38.45833333333332,14.708333333333334,0,57
58,Capreolus_pygargus,no_id,27.458333333333325,41.54166666666667,0,58
59,Capreolus_pygargus,no_id,80.29166666666667,24.708333333333332,0,59
60,Capreolus_pygargus,no_id,-143.54166666666669,64.375,0,60
61,Capreolus_pygargus,no_id,-12.458333333333334,27.875000000000004,0,61
62,Capreolus_pygargus,no_id,127.9583333333333,64.375,0,62
63,Capreolus_pygargus,no_id,57.95833333333332,32.208333333333336,0,63
64,Capreolus_pygargus,no_id,-69.45833333333333,70.70833333333333,0,64
65,Capreolus_pygargus,no_id,172.79166666666666,69.375,0,65
66,Capreolus_pygargus,no_id,-146.70833333333334,66.54166666666667,0,66
67,Capreolus_pygargus,no_id,-91.625,52.54166666666667,0,67
68,Capreolus_pygargus,no_id,-63.79166666666668,-28.458333333333325,0,68
69,Capreolus_pygargus,no_id,107.7083333333333,44.458333333333336,0,69
70,Capreolus_pygargus,no_id,74.12499999999999,25.875000000000004,0,70
71,Capreolus_pygargus,no_id,106.12499999999999,2.7916666666666763,0,71
72,Capreolus_pygargus,no_id,-128.87500000000003,56.208333333333336,0,72
73,Capreolus_pygargus,no_id,-69.20833333333333,-13.958333333333323,0,73
74,Capreolus_pygargus,no_id,35.70833333333332,4.125000000000004,0,74
75,Capreolus_pygargus,no_id,86.4583333333333,68.20833333333333,0,75
